Suite,Rows,State,Planner,work_mem,Query,Variant,n,Execution median ms,95% CI ms,p95 ms,CV,Speedup vs seq,Access,Planning median ms,Plan+execution median ms
documents,200000,clean,prefer_index,64MB,ts_not,roaring,10,70.934,69.230–74.393,76.228,4.3%,0.49,"Bitmap Heap Scan, Bitmap Index Scan",0.046,70.987
documents,200000,clean,prefer_index,64MB,ts_not,roaring_bitmap,10,71.972,70.349–72.552,73.264,1.7%,0.48,"Bitmap Heap Scan, Bitmap Index Scan",0.042,72.013
documents,200000,clean,prefer_index,64MB,ts_not,seq,10,34.903,33.574–37.480,40.526,7.6%,1.00,Seq Scan,0.038,34.942
documents,200000,clean,prefer_index,64MB,ts_or,gin,10,6.938,6.664–7.138,7.351,4.0%,5.13,"Bitmap Heap Scan, Bitmap Index Scan",0.046,6.994
documents,200000,clean,prefer_index,64MB,ts_or,gist,10,22.677,21.784–23.310,23.770,3.8%,1.57,"Bitmap Heap Scan, Bitmap Index Scan",0.045,22.727
documents,200000,clean,prefer_index,64MB,ts_or,roaring,10,0.225,0.222–0.236,0.248,4.8%,158.15,RoaringCount,0.067,0.297
documents,200000,clean,prefer_index,64MB,ts_or,roaring_bitmap,10,5.252,5.081–5.450,6.985,17.2%,6.77,"Bitmap Heap Scan, Bitmap Index Scan",0.044,5.298
documents,200000,clean,prefer_index,64MB,ts_or,seq,10,35.584,35.078–40.863,42.229,8.3%,1.00,Seq Scan,0.038,35.621
documents,200000,clean,prefer_index,64MB,ts_phrase,gin,10,6.737,6.572–6.830,7.106,3.5%,4.65,"Bitmap Heap Scan, Bitmap Index Scan",0.046,6.789
documents,200000,clean,prefer_index,64MB,ts_phrase,gist,10,16.675,16.334–16.977,21.004,14.0%,1.88,"Bitmap Heap Scan, Bitmap Index Scan",0.044,16.721
documents,200000,clean,prefer_index,64MB,ts_phrase,roaring,10,69.507,66.993–70.834,72.939,4.0%,0.45,"Bitmap Heap Scan, Bitmap Index Scan",0.046,69.552
documents,200000,clean,prefer_index,64MB,ts_phrase,roaring_bitmap,10,67.998,65.229–70.812,74.453,5.5%,0.46,"Bitmap Heap Scan, Bitmap Index Scan",0.043,68.042
documents,200000,clean,prefer_index,64MB,ts_phrase,seq,10,31.301,30.030–31.794,32.186,2.8%,1.00,Seq Scan,0.039,31.340
documents,200000,clean,prefer_index,64MB,ts_prefix,gin,10,1.586,1.562–1.619,1.655,3.2%,14.77,"Bitmap Heap Scan, Bitmap Index Scan",0.049,1.634
documents,200000,clean,prefer_index,64MB,ts_prefix,gist,10,41.799,41.438–45.215,49.577,8.1%,0.56,"Bitmap Heap Scan, Bitmap Index Scan",0.046,41.846
documents,200000,clean,prefer_index,64MB,ts_prefix,roaring,10,60.975,57.526–62.359,67.026,6.5%,0.38,"Bitmap Heap Scan, Bitmap Index Scan",0.048,61.020
documents,200000,clean,prefer_index,64MB,ts_prefix,roaring_bitmap,10,61.410,57.287–64.561,66.624,6.6%,0.38,"Bitmap Heap Scan, Bitmap Index Scan",0.046,61.454
documents,200000,clean,prefer_index,64MB,ts_prefix,seq,10,23.416,22.758–25.415,28.709,10.0%,1.00,Seq Scan,0.039,23.456
documents,200000,clean,prefer_index,64MB,ts_rare,gin,10,0.034,0.034–0.037,0.040,6.7%,631.18,"Bitmap Heap Scan, Bitmap Index Scan",0.045,0.080
documents,200000,clean,prefer_index,64MB,ts_rare,gist,10,1.729,1.694–1.801,1.912,5.3%,12.41,"Bitmap Heap Scan, Bitmap Index Scan",0.046,1.774
documents,200000,clean,prefer_index,64MB,ts_rare,roaring,10,0.012,0.012–0.013,0.015,9.3%,1788.33,RoaringCount,0.064,0.076
documents,200000,clean,prefer_index,64MB,ts_rare,roaring_bitmap,10,0.036,0.035–0.038,0.048,16.8%,596.11,"Bitmap Heap Scan, Bitmap Index Scan",0.044,0.080
documents,200000,clean,prefer_index,64MB,ts_rare,seq,10,21.460,21.012–22.542,24.569,6.7%,1.00,Seq Scan,0.038,21.505
documents,200000,clean,prefer_index,64MB,ts_tree,gin,10,3.383,3.363–3.464,3.478,1.6%,9.16,"Bitmap Heap Scan, Bitmap Index Scan",0.045,3.429
documents,200000,clean,prefer_index,64MB,ts_tree,gist,10,13.067,12.923–13.418,14.935,7.4%,2.37,"Bitmap Heap Scan, Bitmap Index Scan",0.044,13.117
documents,200000,clean,prefer_index,64MB,ts_tree,roaring,10,0.448,0.438–0.461,0.498,6.2%,69.24,RoaringCount,0.067,0.516
documents,200000,clean,prefer_index,64MB,ts_tree,roaring_bitmap,10,0.697,0.676–0.727,0.746,4.3%,44.46,"Bitmap Heap Scan, Bitmap Index Scan",0.047,0.750
documents,200000,clean,prefer_index,64MB,ts_tree,seq,10,30.986,30.212–33.843,34.941,6.5%,1.00,Seq Scan,0.040,31.024
documents,200000,clean,prefer_index,64MB,ts_weight,gin,10,4.793,4.752–4.874,5.960,12.8%,4.72,"Bitmap Heap Scan, Bitmap Index Scan",0.046,4.839
documents,200000,clean,prefer_index,64MB,ts_weight,gist,10,13.105,12.594–13.530,15.864,11.3%,1.73,"Bitmap Heap Scan, Bitmap Index Scan",0.047,13.149
documents,200000,clean,prefer_index,64MB,ts_weight,roaring,10,60.191,57.235–63.502,65.055,5.3%,0.38,"Bitmap Heap Scan, Bitmap Index Scan",0.049,60.239
documents,200000,clean,prefer_index,64MB,ts_weight,roaring_bitmap,10,59.361,58.895–63.118,70.852,8.6%,0.38,"Bitmap Heap Scan, Bitmap Index Scan",0.044,59.404
documents,200000,clean,prefer_index,64MB,ts_weight,seq,10,22.614,22.193–23.082,23.953,3.4%,1.00,Seq Scan,0.038,22.652
scalar,1000000,after_maintenance,default,64MB,and2,brin,10,48.892,47.105–49.572,50.678,3.2%,0.99,Seq Scan (fallback),0.057,48.947
scalar,1000000,after_maintenance,default,64MB,and2,btree,10,3.468,3.103–3.681,3.978,13.4%,14.03,"Bitmap Heap Scan, Bitmap Index Scan",0.045,3.522
scalar,1000000,after_maintenance,default,64MB,and2,btree_tuned,10,0.190,0.188–0.202,0.283,22.8%,256.01,Index Only Scan,0.048,0.239
scalar,1000000,after_maintenance,default,64MB,and2,gin,10,33.107,32.479–34.191,37.945,7.0%,1.47,"Bitmap Heap Scan, Bitmap Index Scan",0.062,33.182
scalar,1000000,after_maintenance,default,64MB,and2,gist,10,3.577,3.177–3.726,3.747,10.8%,13.60,"Bitmap Heap Scan, Bitmap Index Scan",0.043,3.623
scalar,1000000,after_maintenance,default,64MB,and2,hash (partial),10,3.146,2.773–3.414,3.547,11.1%,15.46,"Bitmap Heap Scan, Bitmap Index Scan",0.043,3.199
scalar,1000000,after_maintenance,default,64MB,and2,roaring,10,0.337,0.322–0.350,0.359,4.5%,144.34,RoaringCount,0.045,0.381
scalar,1000000,after_maintenance,default,64MB,and2,roaring_bitmap,10,6.873,6.529–7.203,7.430,5.9%,7.08,"Bitmap Heap Scan, Bitmap Index Scan",0.057,6.945
scalar,1000000,after_maintenance,default,64MB,and2,seq,10,48.642,46.870–50.094,52.043,4.4%,1.00,Seq Scan,0.036,48.676
scalar,1000000,after_maintenance,default,64MB,eq_c200_17,brin,10,51.188,48.273–53.542,56.119,6.7%,1.00,Seq Scan (fallback),0.058,51.245
scalar,1000000,after_maintenance,default,64MB,eq_c200_17,btree,10,0.351,0.323–0.372,0.383,7.4%,145.47,Index Only Scan,0.037,0.396
scalar,1000000,after_maintenance,default,64MB,eq_c200_17,btree_tuned,10,0.366,0.353–0.402,0.471,12.9%,139.52,Index Only Scan,0.042,0.406
scalar,1000000,after_maintenance,default,64MB,eq_c200_17,gin,10,3.298,3.183–3.396,3.494,4.5%,15.50,"Bitmap Heap Scan, Bitmap Index Scan",0.064,3.346
scalar,1000000,after_maintenance,default,64MB,eq_c200_17,gist,10,0.745,0.726–0.791,0.809,4.8%,68.63,Index Only Scan,0.036,0.782
scalar,1000000,after_maintenance,default,64MB,eq_c200_17,hash (partial),10,3.320,2.913–3.615,3.915,13.0%,15.40,"Bitmap Heap Scan, Bitmap Index Scan",0.052,3.372
scalar,1000000,after_maintenance,default,64MB,eq_c200_17,roaring,10,0.029,0.028–0.031,0.036,13.0%,1763.21,RoaringCount,0.038,0.067
scalar,1000000,after_maintenance,default,64MB,eq_c200_17,roaring_bitmap,10,2.870,2.751–3.097,3.500,10.2%,17.82,"Bitmap Heap Scan, Bitmap Index Scan",0.035,2.909
scalar,1000000,after_maintenance,default,64MB,eq_c200_17,seq,10,51.133,48.356–55.702,57.548,8.2%,1.00,Seq Scan,0.030,51.165
scalar,1000000,after_maintenance,default,64MB,group_c200,brin,10,159.237,153.659–164.812,167.197,4.2%,1.00,Seq Scan (fallback),0.045,159.288
scalar,1000000,after_maintenance,default,64MB,group_c200,btree,10,83.727,82.127–87.155,98.008,9.1%,1.89,Index Only Scan,0.040,83.769
scalar,1000000,after_maintenance,default,64MB,group_c200,btree_tuned,10,84.692,83.155–86.767,90.200,3.8%,1.87,Index Only Scan,0.044,84.736
scalar,1000000,after_maintenance,default,64MB,group_c200,gin,10,157.465,156.115–159.810,165.142,2.6%,1.01,Seq Scan (fallback),0.039,157.510
scalar,1000000,after_maintenance,default,64MB,group_c200,gist,10,197.238,195.729–200.756,205.272,2.0%,0.80,Index Only Scan,0.035,197.273
scalar,1000000,after_maintenance,default,64MB,group_c200,hash (partial),10,156.319,154.899–157.804,162.420,2.3%,1.01,Seq Scan (fallback),0.037,156.358
scalar,1000000,after_maintenance,default,64MB,group_c200,roaring,10,4.104,4.012–4.567,5.435,13.7%,38.62,RoaringCount,0.034,4.138
scalar,1000000,after_maintenance,default,64MB,group_c200,roaring_bitmap,10,158.396,155.798–163.096,165.335,2.7%,1.00,Seq Scan (fallback),0.035,158.430
scalar,1000000,after_maintenance,default,64MB,group_c200,seq,10,158.485,154.889–163.601,164.800,3.0%,1.00,Seq Scan,0.030,158.516
scalar,1000000,after_maintenance,default,64MB,is_null,brin,10,62.211,58.711–62.809,64.202,4.1%,0.96,Seq Scan (fallback),0.049,62.255
scalar,1000000,after_maintenance,default,64MB,is_null,btree,10,6.851,6.681–7.039,7.239,3.3%,8.75,Index Only Scan,0.032,6.882
scalar,1000000,after_maintenance,default,64MB,is_null,btree_tuned,10,6.707,6.503–7.126,7.418,5.4%,8.94,Index Only Scan,0.036,6.751
scalar,1000000,after_maintenance,default,64MB,is_null,gin,10,59.737,59.147–61.873,64.206,3.4%,1.00,Seq Scan (fallback),0.038,59.790
scalar,1000000,after_maintenance,default,64MB,is_null,gist,10,16.721,16.684–17.465,19.151,6.6%,3.59,Index Only Scan,0.030,16.749
scalar,1000000,after_maintenance,default,64MB,is_null,hash (partial),10,59.759,57.459–63.902,68.237,7.3%,1.00,Seq Scan (fallback),0.035,59.800
scalar,1000000,after_maintenance,default,64MB,is_null,roaring,10,0.100,0.096–0.108,0.134,16.1%,602.80,RoaringCount,0.033,0.133
scalar,1000000,after_maintenance,default,64MB,is_null,roaring_bitmap,10,25.894,24.718–27.544,28.637,8.4%,2.32,"Bitmap Heap Scan, Bitmap Index Scan",0.031,25.924
scalar,1000000,after_maintenance,default,64MB,is_null,seq,10,59.979,55.942–62.257,65.459,6.6%,1.00,Seq Scan,0.024,60.007
scalar,1000000,clean,default,64MB,and2,brin,10,74.036,69.988–78.271,82.395,6.7%,0.66,"Bitmap Heap Scan, Bitmap Index Scan",0.065,74.102
scalar,1000000,clean,default,64MB,and2,btree,10,3.235,2.801–3.949,4.348,19.0%,15.15,"Bitmap Heap Scan, Bitmap Index Scan",0.042,3.278
scalar,1000000,clean,default,64MB,and2,btree_tuned,10,0.194,0.191–0.204,0.224,6.9%,252.63,Index Only Scan,0.049,0.244
scalar,1000000,clean,default,64MB,and2,gin,10,34.367,33.276–36.183,38.184,5.7%,1.43,"Bitmap Heap Scan, Bitmap Index Scan",0.051,34.423
scalar,1000000,clean,default,64MB,and2,gist,10,3.944,3.528–4.248,4.369,10.1%,12.43,"Bitmap Heap Scan, Bitmap Index Scan",0.042,3.987
scalar,1000000,clean,default,64MB,and2,hash (partial),10,3.184,2.853–3.694,3.871,13.1%,15.39,"Bitmap Heap Scan, Bitmap Index Scan",0.041,3.231
scalar,1000000,clean,default,64MB,and2,roaring,10,0.345,0.341–0.361,0.372,3.8%,142.06,RoaringCount,0.045,0.393
scalar,1000000,clean,default,64MB,and2,roaring_bitmap,10,2.896,2.748–3.188,3.265,8.6%,16.92,"Bitmap Heap Scan, Bitmap Index Scan",0.050,2.952
scalar,1000000,clean,default,64MB,and2,seq,10,49.011,47.076–49.438,51.644,4.2%,1.00,Seq Scan,0.042,49.053
scalar,1000000,clean,default,64MB,and3,brin,10,71.752,71.154–73.894,81.027,6.3%,0.67,"Bitmap Heap Scan, Bitmap Index Scan",0.061,71.816
scalar,1000000,clean,default,64MB,and3,btree,10,2.755,2.654–2.878,2.994,5.5%,17.34,"Bitmap Heap Scan, Bitmap Index Scan",0.049,2.804
scalar,1000000,clean,default,64MB,and3,btree_tuned,10,0.029,0.028–0.043,0.059,37.3%,1647.22,Index Only Scan,0.052,0.082
scalar,1000000,clean,default,64MB,and3,gin,10,5.205,5.110–5.284,5.366,2.1%,9.18,"Bitmap Heap Scan, Bitmap Index Scan",0.053,5.284
scalar,1000000,clean,default,64MB,and3,gist,10,3.880,3.818–4.146,4.447,6.5%,12.31,"Bitmap Heap Scan, Bitmap Index Scan",0.050,3.941
scalar,1000000,clean,default,64MB,and3,hash (partial),10,3.098,3.017–3.241,3.495,6.6%,15.42,"Bitmap Heap Scan, Bitmap Index Scan",0.050,3.154
scalar,1000000,clean,default,64MB,and3,roaring,10,0.261,0.258–0.265,0.284,5.0%,183.02,RoaringCount,0.052,0.311
scalar,1000000,clean,default,64MB,and3,roaring_bitmap,10,3.663,3.577–3.773,3.970,5.4%,13.04,"Bitmap Heap Scan, Bitmap Index Scan",0.061,3.720
scalar,1000000,clean,default,64MB,and3,seq,10,47.770,45.946–51.861,53.829,7.0%,1.00,Seq Scan,0.042,47.805
scalar,1000000,clean,default,64MB,count_distinct,brin,10,73.152,68.898–77.292,82.294,7.2%,0.69,"Bitmap Heap Scan, Bitmap Index Scan",0.059,73.215
scalar,1000000,clean,default,64MB,count_distinct,btree,10,3.976,3.517–4.578,5.146,17.6%,12.78,"Bitmap Heap Scan, Bitmap Index Scan",0.048,4.021
scalar,1000000,clean,default,64MB,count_distinct,btree_tuned,10,4.557,3.269–4.994,5.090,19.1%,11.15,"Bitmap Heap Scan, Bitmap Index Scan",0.054,4.614
scalar,1000000,clean,default,64MB,count_distinct,gin,10,4.249,3.856–5.383,6.146,20.4%,11.95,"Bitmap Heap Scan, Bitmap Index Scan",0.045,4.309
scalar,1000000,clean,default,64MB,count_distinct,gist,10,4.688,3.855–5.010,5.448,17.2%,10.84,"Bitmap Heap Scan, Bitmap Index Scan",0.043,4.731
scalar,1000000,clean,default,64MB,count_distinct,hash (partial),10,3.777,3.445–4.230,5.112,17.9%,13.45,"Bitmap Heap Scan, Bitmap Index Scan",0.042,3.822
scalar,1000000,clean,default,64MB,count_distinct,roaring,10,4.038,3.547–4.433,4.596,11.4%,12.58,"Bitmap Heap Scan, Bitmap Index Scan",0.043,4.082
scalar,1000000,clean,default,64MB,count_distinct,roaring_bitmap,10,3.619,3.313–3.791,4.207,11.8%,14.04,"Bitmap Heap Scan, Bitmap Index Scan",0.042,3.683
scalar,1000000,clean,default,64MB,count_distinct,seq,10,50.796,49.656–52.582,54.375,4.7%,1.00,Seq Scan,0.042,50.839
scalar,1000000,clean,default,64MB,eq_absent,brin,10,0.081,0.078–0.087,0.096,8.9%,593.84,"Bitmap Heap Scan, Bitmap Index Scan",0.043,0.128
scalar,1000000,clean,default,64MB,eq_absent,btree,10,0.016,0.016–0.017,0.018,5.1%,2987.75,Index Only Scan,0.035,0.052
scalar,1000000,clean,default,64MB,eq_absent,btree_tuned,10,0.017,0.016–0.018,0.023,18.7%,2812.00,Index Only Scan,0.041,0.058
scalar,1000000,clean,default,64MB,eq_absent,gin,10,0.018,0.017–0.019,0.023,13.5%,2655.78,"Bitmap Heap Scan, Bitmap Index Scan",0.039,0.057
scalar,1000000,clean,default,64MB,eq_absent,gist,10,0.016,0.015–0.017,0.018,8.0%,2987.75,Index Only Scan,0.036,0.052
scalar,1000000,clean,default,64MB,eq_absent,hash (partial),10,0.017,0.015–0.021,0.023,16.9%,2897.21,"Bitmap Heap Scan, Bitmap Index Scan",0.034,0.050
scalar,1000000,clean,default,64MB,eq_absent,roaring,10,0.008,0.007–0.008,0.009,11.8%,5975.50,RoaringCount,0.039,0.046
scalar,1000000,clean,default,64MB,eq_absent,roaring_bitmap,10,0.017,0.016–0.018,0.020,9.2%,2897.21,"Bitmap Heap Scan, Bitmap Index Scan",0.038,0.054
scalar,1000000,clean,default,64MB,eq_absent,seq,10,47.804,46.355–49.726,50.474,4.0%,1.00,Seq Scan,0.034,47.843
scalar,1000000,clean,default,64MB,eq_c1m_12345,brin,10,50.320,48.821–53.248,57.050,7.0%,1.03,Seq Scan (fallback),0.046,50.364
scalar,1000000,clean,default,64MB,eq_c1m_12345,btree,10,0.019,0.018–0.022,0.022,8.8%,2664.49,Index Only Scan,0.036,0.056
scalar,1000000,clean,default,64MB,eq_c1m_12345,btree_tuned,10,0.020,0.019–0.021,0.022,5.3%,2597.88,Index Only Scan,0.037,0.057
scalar,1000000,clean,default,64MB,eq_c1m_12345,gin,10,0.027,0.026–0.029,0.033,11.2%,1924.35,"Bitmap Heap Scan, Bitmap Index Scan",0.039,0.066
scalar,1000000,clean,default,64MB,eq_c1m_12345,gist,10,0.039,0.038–0.049,0.063,24.0%,1332.24,Index Only Scan,0.035,0.075
scalar,1000000,clean,default,64MB,eq_c1m_12345,hash (partial),10,0.023,0.020–0.025,0.032,21.1%,2259.02,Index Scan,0.036,0.059
scalar,1000000,clean,default,64MB,eq_c1m_12345,roaring,10,0.011,0.010–0.012,0.012,6.6%,4723.41,RoaringCount,0.036,0.048
scalar,1000000,clean,default,64MB,eq_c1m_12345,roaring_bitmap,10,0.023,0.021–0.026,0.030,14.6%,2259.02,"Bitmap Heap Scan, Bitmap Index Scan",0.035,0.057
scalar,1000000,clean,default,64MB,eq_c1m_12345,seq,10,51.958,50.528–55.657,58.142,6.0%,1.00,Seq Scan,0.033,51.993
scalar,1000000,clean,default,64MB,eq_c1m_765432,brin,10,50.399,48.779–54.769,55.778,6.1%,1.03,Seq Scan (fallback),0.054,50.457
scalar,1000000,clean,default,64MB,eq_c1m_765432,btree,10,0.018,0.018–0.019,0.020,5.3%,2809.70,Index Only Scan,0.036,0.055
scalar,1000000,clean,default,64MB,eq_c1m_765432,btree_tuned,10,0.018,0.017–0.019,0.020,8.5%,2809.70,Index Only Scan,0.039,0.057
scalar,1000000,clean,default,64MB,eq_c1m_765432,gin,10,0.021,0.020–0.025,0.031,19.1%,2475.21,"Bitmap Heap Scan, Bitmap Index Scan",0.038,0.059
scalar,1000000,clean,default,64MB,eq_c1m_765432,gist,10,0.032,0.029–0.033,0.043,20.1%,1650.14,Index Only Scan,0.034,0.065
scalar,1000000,clean,default,64MB,eq_c1m_765432,hash (partial),10,0.019,0.017–0.021,0.021,9.6%,2735.76,Index Scan,0.035,0.054
scalar,1000000,clean,default,64MB,eq_c1m_765432,roaring,10,0.008,0.008–0.009,0.010,11.5%,6497.44,RoaringCount,0.037,0.045
scalar,1000000,clean,default,64MB,eq_c1m_765432,roaring_bitmap,10,0.018,0.017–0.022,0.024,15.7%,2887.75,"Bitmap Heap Scan, Bitmap Index Scan",0.034,0.053
scalar,1000000,clean,default,64MB,eq_c1m_765432,seq,10,51.980,50.062–52.687,58.345,6.9%,1.00,Seq Scan,0.029,52.011
scalar,1000000,clean,default,64MB,eq_c200_103,brin,10,72.784,70.007–74.762,80.279,5.8%,0.68,"Bitmap Heap Scan, Bitmap Index Scan",0.053,72.844
scalar,1000000,clean,default,64MB,eq_c200_103,btree,10,0.322,0.311–0.337,0.371,8.1%,153.55,Index Only Scan,0.036,0.360
scalar,1000000,clean,default,64MB,eq_c200_103,btree_tuned,10,0.320,0.311–0.331,0.336,3.3%,154.27,Index Only Scan,0.040,0.366
scalar,1000000,clean,default,64MB,eq_c200_103,gin,10,3.856,3.498–4.317,4.521,12.9%,12.80,"Bitmap Heap Scan, Bitmap Index Scan",0.054,3.917
scalar,1000000,clean,default,64MB,eq_c200_103,gist,10,0.713,0.701–0.744,0.810,6.2%,69.24,Index Only Scan,0.036,0.747
scalar,1000000,clean,default,64MB,eq_c200_103,hash (partial),10,3.579,3.343–3.847,4.004,7.6%,13.79,"Bitmap Heap Scan, Bitmap Index Scan",0.035,3.615
scalar,1000000,clean,default,64MB,eq_c200_103,roaring,10,0.029,0.028–0.035,0.043,19.1%,1702.24,RoaringCount,0.046,0.077
scalar,1000000,clean,default,64MB,eq_c200_103,roaring_bitmap,10,3.365,3.132–3.754,3.759,10.2%,14.67,"Bitmap Heap Scan, Bitmap Index Scan",0.036,3.404
scalar,1000000,clean,default,64MB,eq_c200_103,seq,10,49.365,47.816–52.572,54.523,5.4%,1.00,Seq Scan,0.033,49.394
scalar,1000000,clean,default,64MB,eq_c200_17,brin,10,75.964,73.551–79.056,82.635,6.0%,0.63,"Bitmap Heap Scan, Bitmap Index Scan",0.057,76.043
scalar,1000000,clean,default,64MB,eq_c200_17,btree,10,0.332,0.320–0.360,0.384,7.8%,144.96,Index Only Scan,0.037,0.380
scalar,1000000,clean,default,64MB,eq_c200_17,btree_tuned,10,0.330,0.327–0.348,0.379,6.6%,145.62,Index Only Scan,0.041,0.376
scalar,1000000,clean,default,64MB,eq_c200_17,gin,10,3.147,2.906–3.985,4.035,15.8%,15.27,"Bitmap Heap Scan, Bitmap Index Scan",0.039,3.181
scalar,1000000,clean,default,64MB,eq_c200_17,gist,10,0.749,0.726–0.777,0.790,3.7%,64.16,Index Only Scan,0.039,0.792
scalar,1000000,clean,default,64MB,eq_c200_17,hash (partial),10,3.450,3.174–3.646,3.767,9.5%,13.93,"Bitmap Heap Scan, Bitmap Index Scan",0.033,3.496
scalar,1000000,clean,default,64MB,eq_c200_17,roaring,10,0.028,0.027–0.029,0.031,5.2%,1716.27,RoaringCount,0.038,0.067
scalar,1000000,clean,default,64MB,eq_c200_17,roaring_bitmap,10,3.112,2.631–3.248,3.542,12.4%,15.44,"Bitmap Heap Scan, Bitmap Index Scan",0.035,3.149
scalar,1000000,clean,default,64MB,eq_c200_17,seq,10,48.056,46.572–52.630,57.218,9.0%,1.00,Seq Scan,0.035,48.094
scalar,1000000,clean,default,64MB,eq_c20_17,brin,10,74.599,72.401–77.840,80.623,4.9%,0.63,"Bitmap Heap Scan, Bitmap Index Scan",0.048,74.640
scalar,1000000,clean,default,64MB,eq_c20_17,btree,10,3.111,3.058–3.266,3.669,8.1%,15.14,Index Only Scan,0.036,3.147
scalar,1000000,clean,default,64MB,eq_c20_17,btree_tuned,10,3.039,3.011–3.165,3.322,4.4%,15.50,Index Only Scan,0.041,3.080
scalar,1000000,clean,default,64MB,eq_c20_17,gin,10,19.895,19.811–20.484,21.366,3.2%,2.37,"Bitmap Heap Scan, Bitmap Index Scan",0.050,19.947
scalar,1000000,clean,default,64MB,eq_c20_17,gist,10,7.050,6.797–7.496,7.958,6.7%,6.68,Index Only Scan,0.050,7.101
scalar,1000000,clean,default,64MB,eq_c20_17,hash (partial),10,19.766,18.930–21.502,22.531,8.0%,2.38,"Bitmap Heap Scan, Bitmap Index Scan",0.032,19.799
scalar,1000000,clean,default,64MB,eq_c20_17,roaring,10,0.062,0.061–0.064,0.065,2.0%,753.86,RoaringCount,0.038,0.100
scalar,1000000,clean,default,64MB,eq_c20_17,roaring_bitmap,10,18.540,17.942–19.970,21.072,7.1%,2.54,"Bitmap Heap Scan, Bitmap Index Scan",0.040,18.575
scalar,1000000,clean,default,64MB,eq_c20_17,seq,10,47.117,46.828–49.452,53.627,6.2%,1.00,Seq Scan,0.035,47.154
